TimeStamp,CarHumidity,CarTemperature,OutsideHumidity,OutsideTemperature
2021-06-28 01:15:00,8.0,151.52,,
2021-06-28 01:15:30,8.0,151.52,20.6,114.62
2021-06-28 01:16:00,7.9,150.44,21.2,115.16
2021-06-28 01:16:30,8.5,150.98,,
2021-06-28 01:17:00,8.5,150.98,,
2021-06-28 01:18:00,8.4,151.16,21.5,113.36
2021-06-28 01:18:30,8.4,151.52,,
2021-06-28 01:19:00,8.1,151.88,19.1,113.18
2021-06-28 01:19:30,8.1,151.88,,
2021-06-28 01:20:00,8.1,151.52,19.3,113.36
2021-06-28 01:20:30,7.9,151.7,,
2021-06-28 01:21:00,7.9,151.7,19.8,114.26
2021-06-28 01:21:30,7.9,151.34,19.2,114.8
2021-06-28 01:22:00,8.0,151.16,18.9,114.98
2021-06-28 01:22:30,8.0,150.8,19.7,114.98
2021-06-28 01:23:30,7.9,149.54,19.4,114.62
2021-06-28 01:24:00,8.2,149.54,,
2021-06-28 01:24:30,8.1,149.54,19.0,114.26
2021-06-28 01:25:00,7.8,148.82,18.5,114.62
2021-06-28 01:25:30,8.0,148.82,19.0,114.98
2021-06-28 01:26:00,7.9,148.82,,
2021-06-28 01:26:30,8.1,148.82,19.0,115.7
2021-06-28 01:27:00,8.2,148.82,,
2021-06-28 01:27:30,7.9,148.46,18.9,114.98
2021-06-28 01:28:00,8.0,148.28,17.8,114.44
2021-06-28 01:28:30,,148.28,18.7,115.16
2021-06-28 01:29:30,8.0,149.54,,
2021-06-28 01:30:00,8.1,149.54,19.3,114.98
2021-06-28 01:30:30,8.2,149.0,20.5,
2021-06-28 01:31:00,8.3,149.54,,114.44
2021-06-28 01:31:30,8.5,149.18,21.5,114.26
2021-06-28 01:32:00,8.2,148.46,21.3,114.62
2021-06-28 01:32:30,8.4,148.64,21.3,114.44
2021-06-28 01:33:00,8.5,148.64,21.9,114.8
2021-06-28 01:33:30,8.4,148.82,20.4,114.26
2021-06-28 01:34:00,8.7,149.18,20.5,113.72
2021-06-28 01:35:00,8.7,149.18,21.2,113.9
2021-06-28 01:35:30,8.2,148.82,,
2021-06-28 01:36:00,8.6,149.18,19.9,114.62
2021-06-28 01:36:30,8.5,149.18,20.5,114.8
2021-06-28 01:37:00,8.4,149.54,,
2021-06-28 01:37:30,8.5,149.54,,
2021-06-28 01:38:00,8.4,149.54,,
2021-06-28 01:38:30,8.4,149.54,19.9,114.44
2021-06-28 01:39:00,8.5,149.54,20.7,114.26
2021-06-28 01:39:30,8.5,149.18,,
2021-06-28 01:40:00,8.7,149.18,20.6,114.26
2021-06-28 01:40:30,,149.54,,
2021-06-28 01:41:30,8.4,149.18,19.0,113.18
2021-06-28 01:42:00,7.8,148.82,19.1,113.0
2021-06-28 01:42:30,7.8,148.82,19.8,113.0
2021-06-28 01:43:00,8.0,148.46,19.5,113.18
2021-06-28 01:43:30,8.2,148.28,21.3,113.36
2021-06-28 01:44:00,8.2,148.28,,
2021-06-28 01:44:30,8.2,147.92,19.9,
2021-06-28 01:45:00,8.3,148.1,,112.64
2021-06-28 01:45:30,8.3,148.1,19.6,112.64
2021-06-28 01:46:00,8.4,147.56,19.8,113.18
2021-06-28 01:46:30,8.4,147.56,19.8,113.36
2021-06-28 01:47:30,8.5,147.38,19.9,114.08
2021-06-28 01:48:00,8.8,147.2,,
2021-06-28 01:48:30,8.3,145.94,19.2,113.0
2021-06-28 01:49:00,8.5,145.58,18.5,112.82
2021-06-28 01:49:30,8.5,145.58,19.3,113.36
2021-06-28 01:50:00,8.4,145.94,,
2021-06-28 01:50:30,8.4,145.76,18.2,112.82
2021-06-28 01:51:00,8.3,145.76,,
2021-06-28 01:51:30,8.3,145.4,,
2021-06-28 01:52:00,7.9,145.04,18.6,112.82
2021-06-28 01:52:30,7.9,145.04,,
2021-06-28 01:53:00,8.0,145.04,19.0,113.36
2021-06-28 01:53:30,,145.04,,
2021-06-28 01:54:30,8.2,144.32,18.5,112.82
2021-06-28 01:55:00,8.2,144.32,,
2021-06-28 01:55:30,8.3,144.68,19.4,113.54
2021-06-28 01:56:00,8.4,144.32,18.8,113.72
2021-06-28 01:56:30,8.3,144.68,18.7,113.36
2021-06-28 01:57:00,8.1,144.68,18.4,113.36
2021-06-28 01:57:30,8.2,144.32,19.1,113.72
2021-06-28 01:58:00,8.3,144.14,19.4,113.72
2021-06-28 01:58:30,8.4,144.14,19.5,
2021-06-28 01:59:00,8.4,143.78,,113.36
2021-06-28 01:59:30,8.6,143.78,,
2021-06-28 02:00:00,8.6,143.78,19.3,113.0
2021-06-28 02:01:00,8.0,143.24,,
2021-06-28 02:01:30,8.1,143.24,18.3,112.64
2021-06-28 02:02:00,8.1,143.24,18.5,112.82
2021-06-28 02:02:30,8.4,143.06,20.0,112.28
2021-06-28 02:03:00,8.4,142.88,,
2021-06-28 02:03:30,8.4,142.88,19.2,112.64
2021-06-28 02:04:00,8.4,142.88,,
2021-06-28 02:04:30,8.9,142.34,,
2021-06-28 02:05:00,9.1,142.34,22.7,111.38
2021-06-28 02:05:30,9.2,142.7,24.0,110.66
2021-06-28 02:06:00,9.3,142.52,23.8,110.66
2021-06-28 02:06:30,9.5,141.8,,
2021-06-28 02:07:00,9.5,141.98,22.8,110.48
2021-06-28 02:08:00,9.3,141.62,22.8,110.48
2021-06-28 02:08:30,9.4,141.26,,
2021-06-28 02:09:00,9.5,141.44,,
2021-06-28 02:09:30,9.7,141.08,,
2021-06-28 02:10:00,9.8,140.9,,
2021-06-28 02:10:30,9.8,141.26,23.6,109.4
2021-06-28 02:11:00,9.8,140.9,24.3,109.4
2021-06-28 02:11:30,9.8,140.72,24.6,109.4
2021-06-28 02:12:00,9.8,140.18,23.9,110.12
2021-06-28 02:12:30,9.6,139.64,24.0,110.3
2021-06-28 02:13:00,9.6,139.64,24.2,110.12
2021-06-28 02:13:30,9.7,138.02,24.3,
2021-06-28 02:14:00,10.1,137.84,,110.12
2021-06-28 02:15:00,10.5,137.12,24.6,110.48
2021-06-28 02:15:30,10.3,136.22,24.3,110.3
2021-06-28 02:16:00,10.7,135.68,26.0,109.94
2021-06-28 02:16:30,11.1,135.14,,
2021-06-28 02:17:00,11.4,134.78,25.2,109.04
2021-06-28 02:17:30,11.2,134.42,,
2021-06-28 02:18:00,11.3,134.24,25.3,108.86
2021-06-28 02:18:30,11.4,133.88,26.0,108.86
2021-06-28 02:19:00,11.7,133.34,,
2021-06-28 02:19:30,12.0,133.16,28.2,108.14
2021-06-28 02:20:00,12.1,133.16,28.2,107.96
2021-06-28 02:20:30,12.3,132.98,28.3,
2021-06-28 02:21:00,12.1,132.26,,107.78
2021-06-28 02:21:30,12.3,132.08,,
2021-06-28 02:22:30,12.4,131.72,26.5,107.96
2021-06-28 02:23:00,12.6,131.54,28.1,107.78
2021-06-28 02:23:30,12.7,131.54,27.8,107.78
2021-06-28 02:24:00,12.7,131.54,27.5,107.96
2021-06-28 02:24:30,12.8,131.0,27.8,107.78
2021-06-28 02:25:00,12.6,130.64,,
2021-06-28 02:25:30,12.4,130.64,24.6,107.78
2021-06-28 02:26:00,12.5,130.46,26.1,107.6
2021-06-28 02:26:30,12.7,130.28,27.7,107.42
2021-06-28 02:27:00,12.9,130.28,,
2021-06-28 02:27:30,13.0,130.1,,
2021-06-28 02:28:00,13.0,130.1,26.0,107.06
2021-06-28 02:28:30,13.0,130.1,27.8,107.06
2021-06-28 02:29:00,13.1,129.56,26.7,106.88
2021-06-28 02:30:00,13.1,129.38,25.8,107.42
2021-06-28 02:30:30,13.0,129.2,25.6,107.24
2021-06-28 02:31:00,13.1,129.2,26.3,106.88
2021-06-28 02:31:30,12.5,128.84,24.9,107.24
2021-06-28 02:32:00,12.7,128.48,24.3,107.06
2021-06-28 02:32:30,12.7,128.66,25.1,
2021-06-28 02:33:00,12.8,128.3,,106.7
2021-06-28 02:33:30,13.0,128.12,25.1,106.7
2021-06-28 02:34:00,13.0,128.3,,
2021-06-28 02:34:30,13.2,128.3,28.2,106.34
2021-06-28 02:35:00,13.3,128.12,27.8,106.16
2021-06-28 02:35:30,13.3,128.12,27.0,105.8
2021-06-28 02:36:00,13.2,127.94,25.3,105.62
2021-06-28 02:37:00,13.1,127.76,25.2,105.62
2021-06-28 02:37:30,13.1,127.76,25.6,105.62
2021-06-28 02:38:00,13.2,127.58,26.1,105.44
2021-06-28 02:38:30,13.4,127.4,28.5,
2021-06-28 02:39:00,13.3,127.22,,105.8
2021-06-28 02:39:30,13.4,127.22,,
2021-06-28 02:40:00,13.5,127.04,26.7,105.8
2021-06-28 02:40:30,13.4,126.86,26.6,105.44
2021-06-28 02:41:00,13.4,126.68,25.0,105.44
2021-06-28 02:41:30,13.3,126.86,23.6,105.44
2021-06-28 02:42:00,12.8,126.68,24.6,105.44
2021-06-28 02:42:30,13.3,126.32,,
2021-06-28 02:43:00,13.3,126.32,24.8,105.44
2021-06-28 02:43:30,13.4,126.14,24.1,105.62
2021-06-28 02:44:30,13.3,125.96,24.4,105.62
2021-06-28 02:45:00,13.3,125.96,25.8,105.44
2021-06-28 02:45:30,13.4,125.78,,
2021-06-28 02:46:00,13.6,125.6,26.5,105.44
2021-06-28 02:46:30,13.6,125.6,26.1,105.26
2021-06-28 02:47:00,13.3,125.42,27.1,105.08
2021-06-28 02:47:30,13.4,125.24,27.1,105.26
2021-06-28 02:48:00,13.5,125.42,26.9,105.26
2021-06-28 02:48:30,13.5,125.24,27.4,105.08
2021-06-28 02:49:00,13.7,125.06,,
2021-06-28 02:49:30,13.8,124.88,27.8,104.9
2021-06-28 02:50:00,13.9,124.7,28.1,104.9
2021-06-28 02:50:30,14.1,124.52,26.8,105.08
2021-06-28 02:51:00,,124.34,27.0,
2021-06-28 02:52:00,14.1,124.34,,
2021-06-28 02:52:30,14.1,124.34,,
2021-06-28 02:53:00,14.1,124.34,27.6,104.36
2021-06-28 02:53:30,14.3,123.62,28.5,104.18
2021-06-28 02:54:00,14.4,123.26,,
2021-06-28 02:54:30,14.5,123.08,28.5,103.82
2021-06-28 02:55:00,14.5,122.9,28.1,103.82
2021-06-28 02:55:30,14.6,122.72,28.2,103.64
2021-06-28 02:56:00,14.8,122.54,,
2021-06-28 02:56:30,14.9,122.36,27.8,103.28
2021-06-28 02:57:00,15.1,122.36,27.8,103.28
2021-06-28 02:57:30,15.2,122.0,28.4,103.28
2021-06-28 02:58:00,14.9,121.82,27.8,103.28
2021-06-28 02:58:30,,121.64,,
2021-06-28 02:59:30,14.8,121.64,25.7,103.46
2021-06-28 03:00:00,14.8,121.28,26.0,103.46
2021-06-28 03:00:30,14.7,121.46,26.0,103.46
2021-06-28 03:01:00,14.9,121.28,26.2,103.46
2021-06-28 03:01:30,14.9,121.28,25.8,103.46
2021-06-28 03:02:00,14.9,121.1,26.3,103.28
2021-06-28 03:02:30,14.9,121.1,,
2021-06-28 03:03:00,15.0,121.1,26.9,103.28
2021-06-28 03:03:30,15.1,120.74,27.7,103.28
2021-06-28 03:04:00,15.2,120.38,27.8,103.1
2021-06-28 03:04:30,15.3,120.38,28.5,
2021-06-28 03:05:00,15.5,120.2,,102.92
2021-06-28 03:05:30,15.5,120.2,26.4,102.92
2021-06-28 03:06:30,15.1,120.02,27.5,102.92
2021-06-28 03:07:00,15.2,119.84,27.7,102.92
2021-06-28 03:07:30,15.3,119.66,27.9,102.74
2021-06-28 03:08:00,15.3,119.48,27.9,102.56
2021-06-28 03:08:30,15.5,119.3,27.8,102.56
2021-06-28 03:09:00,15.5,119.12,27.1,102.56
2021-06-28 03:09:30,15.5,118.94,26.7,102.38
2021-06-28 03:10:00,15.6,118.76,,
2021-06-28 03:10:30,15.9,118.58,27.7,102.38
2021-06-28 03:11:00,16.0,118.58,,
2021-06-28 03:11:30,16.0,118.58,28.3,102.02
2021-06-28 03:12:00,15.9,118.22,28.2,102.02
2021-06-28 03:12:30,15.8,118.22,27.5,101.84
2021-06-28 03:13:30,15.9,117.86,27.6,101.84
2021-06-28 03:14:00,15.9,117.86,,
2021-06-28 03:14:30,16.0,117.5,,
2021-06-28 03:15:00,16.1,117.68,27.7,102.02
2021-06-28 03:15:30,16.2,117.32,27.5,102.02
2021-06-28 03:16:00,16.2,117.14,27.3,101.84
2021-06-28 03:16:30,16.4,117.14,28.2,
2021-06-28 03:17:00,16.6,116.96,,101.84
2021-06-28 03:17:30,16.6,116.6,28.7,101.66
2021-06-28 03:18:00,16.5,116.42,29.8,101.66
2021-06-28 03:18:30,16.5,116.42,29.5,101.66
2021-06-28 03:19:00,16.6,116.24,28.0,101.66
2021-06-28 03:19:30,16.7,116.24,28.8,101.48
2021-06-28 03:20:00,16.7,116.06,,
2021-06-28 03:21:00,16.8,115.88,27.8,101.48
2021-06-28 03:21:30,17.1,115.88,27.8,101.3
2021-06-28 03:22:00,17.1,115.52,,
2021-06-28 03:22:30,17.1,115.52,28.6,101.12
2021-06-28 03:23:00,16.9,115.34,,
2021-06-28 03:23:30,16.9,114.98,,
2021-06-28 03:24:00,17.1,114.98,,
2021-06-28 03:24:30,17.3,114.8,28.4,101.3
2021-06-28 03:25:00,17.1,114.62,28.7,101.3
2021-06-28 03:25:30,17.2,114.62,29.3,100.94
2021-06-28 03:26:00,17.4,114.44,28.8,100.94
2021-06-28 03:26:30,17.5,114.44,29.0,100.94
2021-06-28 03:27:00,17.5,114.44,29.1,100.76
2021-06-28 03:27:30,,114.26,,
2021-06-28 03:28:30,17.7,114.26,30.1,100.58
2021-06-28 03:29:00,17.7,114.08,,
2021-06-28 03:29:30,17.8,114.08,29.3,100.58
2021-06-28 03:30:00,17.9,113.9,,
2021-06-28 03:30:30,18.0,113.54,29.6,
2021-06-28 03:31:00,18.0,113.72,,100.22
2021-06-28 03:31:30,18.1,113.54,30.2,100.4
2021-06-28 03:32:00,18.1,113.36,30.2,100.4
2021-06-28 03:32:30,18.3,113.18,29.9,100.22
2021-06-28 03:33:00,18.3,113.18,30.2,100.22
2021-06-28 03:33:30,18.5,113.0,29.8,100.22
2021-06-28 03:34:00,18.2,112.82,29.3,100.22
2021-06-28 03:34:30,18.2,112.64,29.4,100.22
2021-06-28 03:35:30,18.4,112.64,,
2021-06-28 03:36:00,18.4,112.46,30.0,100.04
2021-06-28 03:36:30,18.4,112.46,31.0,100.04
2021-06-28 03:37:00,18.6,112.1,31.0,100.04
2021-06-28 03:37:30,18.6,112.1,,
2021-06-28 03:38:00,18.7,111.92,29.5,99.86
2021-06-28 03:38:30,18.8,111.74,,
2021-06-28 03:39:00,18.9,111.74,30.3,100.04
2021-06-28 03:39:30,18.9,111.56,29.9,100.04
2021-06-28 03:40:00,19.0,111.56,30.0,99.86
2021-06-28 03:40:30,19.1,111.38,30.3,99.86
2021-06-28 03:41:30,19.1,111.38,,
2021-06-28 03:42:00,19.2,111.2,30.3,99.68
2021-06-28 03:42:30,18.8,111.02,30.2,99.68
2021-06-28 03:43:00,19.0,110.66,30.3,99.5
2021-06-28 03:43:30,19.1,110.48,30.6,99.68
2021-06-28 03:44:00,19.2,110.48,,
2021-06-28 03:44:30,19.3,110.48,30.6,99.5
2021-06-28 03:45:00,19.4,110.3,30.8,99.5
2021-06-28 03:45:30,19.6,110.12,31.5,99.32
2021-06-28 03:46:00,19.7,109.94,31.9,99.32
2021-06-28 03:46:30,19.9,109.94,32.0,99.14
2021-06-28 03:47:00,19.8,109.94,31.4,99.14
2021-06-28 03:47:30,20.0,109.76,,
2021-06-28 03:48:00,20.0,109.76,31.3,99.14
2021-06-28 03:49:00,20.1,109.4,31.6,98.96
2021-06-28 03:49:30,19.9,109.22,31.8,98.96
2021-06-28 03:50:00,20.0,109.04,32.0,98.96
2021-06-28 03:50:30,20.2,108.86,31.9,98.96
2021-06-28 03:51:00,20.4,108.86,,
2021-06-28 03:51:30,20.5,108.68,31.9,98.78
2021-06-28 03:52:00,20.5,108.68,32.2,98.78
2021-06-28 03:52:30,20.7,108.68,32.5,98.78
2021-06-28 03:53:00,20.7,108.68,,
2021-06-28 03:53:30,20.7,108.5,,
2021-06-28 03:54:00,20.6,108.5,32.3,98.78
2021-06-28 03:54:30,20.8,108.5,32.2,98.96
2021-06-28 03:55:00,20.9,108.32,32.4,98.78
2021-06-28 03:56:00,21.1,108.32,31.9,98.78
2021-06-28 03:56:30,21.3,108.14,32.7,98.6
2021-06-28 03:57:00,21.4,108.14,32.6,98.42
2021-06-28 03:57:30,21.5,108.14,32.7,98.42
2021-06-28 03:58:00,21.6,107.96,,
2021-06-28 03:58:30,21.7,107.96,32.8,98.06
2021-06-28 03:59:00,21.6,107.96,32.7,98.06
2021-06-28 03:59:30,21.6,107.96,32.7,
2021-06-28 04:00:00,21.8,107.78,,98.24
2021-06-28 04:00:30,21.9,107.6,,
2021-06-28 04:01:00,22.1,107.6,31.8,98.42
2021-06-28 04:01:30,21.8,107.42,32.8,98.24
2021-06-28 04:02:00,21.9,107.24,32.7,98.24
2021-06-28 04:03:00,22.1,107.06,,
2021-06-28 04:03:30,22.2,107.06,32.9,98.06
2021-06-28 04:04:00,22.3,106.88,33.2,98.06
2021-06-28 04:04:30,22.5,106.7,33.3,98.06
2021-06-28 04:05:00,22.5,106.7,33.5,97.88
2021-06-28 04:05:30,22.6,106.7,33.7,97.7
2021-06-28 04:06:00,22.6,106.52,,
2021-06-28 04:06:30,22.7,106.7,33.8,97.7
2021-06-28 04:07:00,22.8,106.52,34.0,97.52
2021-06-28 04:07:30,22.9,106.52,34.2,97.52
2021-06-28 04:08:00,23.1,106.34,34.1,97.52
2021-06-28 04:08:30,23.1,106.16,34.5,97.52
2021-06-28 04:09:00,23.2,105.98,,
2021-06-28 04:09:30,23.5,105.98,34.3,97.34
2021-06-28 04:10:30,23.6,105.98,,
2021-06-28 04:11:00,23.7,105.8,34.3,97.16
2021-06-28 04:11:30,23.8,105.8,34.5,96.98
2021-06-28 04:12:00,23.3,105.62,,
2021-06-28 04:12:30,23.4,105.62,35.0,96.98
2021-06-28 04:13:00,23.4,105.62,,
2021-06-28 04:13:30,23.6,105.44,35.0,96.98
2021-06-28 04:14:00,23.7,105.62,,
2021-06-28 04:14:30,23.7,105.44,,
2021-06-28 04:15:00,23.9,105.44,,
2021-06-28 04:15:30,23.9,105.26,35.1,96.62
2021-06-28 04:16:00,24.0,105.08,34.9,96.62
2021-06-28 04:16:30,24.1,104.9,,
2021-06-28 04:17:00,24.1,104.9,35.3,96.62
2021-06-28 04:17:30,,104.9,35.2,96.44
2021-06-28 04:18:30,24.4,104.9,35.4,96.44
2021-06-28 04:19:00,24.4,104.72,35.1,96.44
2021-06-28 04:19:30,24.4,104.72,,
2021-06-28 04:20:00,24.5,104.54,35.4,96.44
2021-06-28 04:20:30,24.6,104.54,35.5,96.44
2021-06-28 04:21:00,24.9,104.36,,
2021-06-28 04:21:30,24.9,104.36,35.8,96.26
2021-06-28 04:22:00,24.9,104.36,35.8,96.26
2021-06-28 04:22:30,25.1,104.18,36.0,96.26
2021-06-28 04:23:00,25.3,104.18,35.7,96.26
2021-06-28 04:23:30,25.3,104.0,35.3,96.26
2021-06-28 04:24:00,25.4,104.0,35.4,96.08
2021-06-28 04:24:30,25.4,104.0,35.6,96.08
2021-06-28 04:25:30,25.2,103.82,35.7,96.08
2021-06-28 04:26:00,25.1,103.64,35.8,96.08
2021-06-28 04:26:30,25.2,103.64,,
2021-06-28 04:27:00,25.3,103.64,,
2021-06-28 04:27:30,25.3,103.64,35.8,96.26
2021-06-28 04:28:00,25.3,103.64,,
2021-06-28 04:28:30,25.4,103.64,36.0,95.9
2021-06-28 04:29:00,25.5,103.46,36.5,95.9
2021-06-28 04:29:30,25.5,103.46,36.7,95.72
2021-06-28 04:30:00,25.9,103.28,,
2021-06-28 04:30:30,25.9,103.1,36.8,95.72
2021-06-28 04:31:00,26.1,103.1,37.2,95.54
2021-06-28 04:31:30,26.1,103.1,37.0,95.54
2021-06-28 04:32:00,26.2,103.1,37.0,95.54
2021-06-28 04:33:00,26.3,102.92,36.7,95.54
2021-06-28 04:33:30,26.3,102.92,36.7,
2021-06-28 04:34:00,26.4,102.74,,95.54
2021-06-28 04:34:30,26.3,102.74,36.6,95.54
2021-06-28 04:35:00,26.4,102.74,36.5,95.36
2021-06-28 04:35:30,26.6,102.92,36.7,95.54
2021-06-28 04:36:00,26.6,102.56,36.8,95.36
2021-06-28 04:36:30,26.8,102.56,37.1,95.36
2021-06-28 04:37:00,26.9,102.56,37.2,95.36
2021-06-28 04:37:30,27.0,102.38,37.2,95.36
2021-06-28 04:38:00,27.0,102.38,36.9,95.36
2021-06-28 04:38:30,27.0,102.38,37.1,95.18
2021-06-28 04:39:00,27.2,102.38,37.2,
2021-06-28 04:40:00,27.2,102.2,,
2021-06-28 04:40:30,27.4,102.2,37.6,95.18
2021-06-28 04:41:00,27.2,102.02,37.7,95.18
2021-06-28 04:41:30,27.2,102.02,37.9,95.0
2021-06-28 04:42:00,27.3,101.84,,
2021-06-28 04:42:30,27.4,101.84,,
2021-06-28 04:43:00,27.4,101.84,38.3,95.0
2021-06-28 04:43:30,27.6,101.66,38.4,95.0
2021-06-28 04:44:00,27.7,101.66,37.8,94.82
2021-06-28 04:44:30,27.8,101.48,38.0,94.64
2021-06-28 04:45:00,27.8,101.48,38.1,94.64
2021-06-28 04:45:30,28.2,101.48,37.2,94.64
2021-06-28 04:46:00,28.0,101.48,,
2021-06-28 04:46:30,28.1,101.3,38.0,94.64
2021-06-28 04:47:30,28.1,101.3,38.0,94.64
2021-06-28 04:48:00,28.1,101.12,,
2021-06-28 04:48:30,28.2,101.12,38.3,94.64
2021-06-28 04:49:00,28.3,101.12,38.6,94.46
2021-06-28 04:49:30,28.2,101.12,38.2,94.46
2021-06-28 04:50:00,28.4,101.12,,
2021-06-28 04:50:30,28.4,100.94,38.5,94.28
2021-06-28 04:51:00,28.6,100.94,38.7,94.28
2021-06-28 04:51:30,28.7,100.76,,
2021-06-28 04:52:00,28.9,100.76,38.5,94.28
2021-06-28 04:53:00,28.9,100.58,38.6,94.28
2021-06-28 04:53:30,28.9,100.58,,
2021-06-28 04:54:00,29.1,100.4,38.9,94.1
2021-06-28 04:54:30,29.1,100.4,39.1,94.1
2021-06-28 04:55:00,29.3,100.4,39.1,94.1
2021-06-28 04:55:30,29.2,100.4,39.1,93.92
2021-06-28 04:56:00,29.0,100.22,38.5,93.92
2021-06-28 04:56:30,28.9,100.22,39.1,93.92
2021-06-28 04:57:00,29.0,100.22,38.9,
2021-06-28 04:57:30,29.1,100.22,,93.92
2021-06-28 04:58:00,29.2,99.86,,
2021-06-28 04:58:30,29.4,100.04,39.2,93.74
2021-06-28 04:59:00,29.4,99.86,39.2,93.74
2021-06-28 04:59:30,29.5,99.86,38.9,93.74
2021-06-28 05:00:30,29.8,99.86,39.5,93.56
2021-06-28 05:01:00,29.8,99.68,39.6,93.74
2021-06-28 05:01:30,29.8,99.5,39.5,93.56
2021-06-28 05:02:00,29.8,99.5,39.5,93.56
2021-06-28 05:02:30,29.8,99.32,39.2,93.56
2021-06-28 05:03:00,29.8,99.5,,
2021-06-28 05:03:30,29.8,99.5,39.5,
2021-06-28 05:04:00,29.9,99.5,,93.56
2021-06-28 05:04:30,29.9,99.5,,
2021-06-28 05:05:00,30.0,99.32,,
2021-06-28 05:05:30,30.0,99.14,39.6,93.56
2021-06-28 05:06:00,30.1,99.14,,
2021-06-28 05:06:30,30.1,99.14,39.4,93.38
2021-06-28 05:07:00,,99.14,,
2021-06-28 05:08:00,30.1,99.14,39.0,93.38
2021-06-28 05:08:30,29.9,99.14,38.8,93.56
2021-06-28 05:09:00,30.0,99.14,,
2021-06-28 05:09:30,30.1,99.14,,
2021-06-28 05:10:00,30.1,99.14,38.8,93.56
2021-06-28 05:10:30,30.3,98.96,38.9,93.56
2021-06-28 05:11:00,30.3,98.78,38.8,93.56
2021-06-28 05:11:30,30.4,98.78,38.7,93.56
2021-06-28 05:12:00,30.3,98.78,,
2021-06-28 05:12:30,30.1,98.78,38.1,93.56
2021-06-28 05:13:00,30.1,98.78,37.9,93.74
2021-06-28 05:13:30,30.3,98.78,38.1,93.74
2021-06-28 05:14:00,30.4,98.78,,
2021-06-28 05:14:30,,98.78,,
2021-06-28 05:15:30,30.4,98.6,38.9,93.56
2021-06-28 05:16:00,30.7,98.6,,
2021-06-28 05:16:30,30.1,98.42,39.0,93.56
2021-06-28 05:17:00,30.1,98.42,39.1,93.38
2021-06-28 05:17:30,30.4,98.42,39.2,93.38
2021-06-28 05:18:00,30.5,98.24,38.8,93.38
2021-06-28 05:18:30,30.5,98.24,,
2021-06-28 05:19:00,30.4,98.42,38.6,93.38
2021-06-28 05:19:30,30.4,98.24,38.9,93.38
2021-06-28 05:20:00,30.6,98.24,,
2021-06-28 05:20:30,30.5,98.06,,
2021-06-28 05:21:00,30.5,98.06,,
2021-06-28 05:21:30,,98.06,,
2021-06-28 05:22:30,30.5,98.06,38.0,93.2
2021-06-28 05:23:00,30.4,98.06,39.0,93.2
2021-06-28 05:23:30,30.2,97.88,38.5,93.38
2021-06-28 05:24:00,30.2,98.06,38.5,93.2
2021-06-28 05:24:30,30.4,97.88,38.7,93.2
2021-06-28 05:25:00,30.4,97.88,38.7,93.2
2021-06-28 05:25:30,30.4,97.88,38.3,93.38
2021-06-28 05:26:00,30.3,97.88,,
2021-06-28 05:26:30,30.4,98.06,38.3,93.38
2021-06-28 05:27:00,30.5,97.88,38.3,93.38
2021-06-28 05:27:30,30.4,97.88,38.8,93.38
2021-06-28 05:28:00,30.5,97.88,38.7,93.2
2021-06-28 05:28:30,30.3,98.06,38.9,93.2
2021-06-28 05:29:00,,97.88,38.5,93.2
2021-06-28 05:30:00,30.4,97.88,38.7,93.02
2021-06-28 05:30:30,30.4,97.88,,
2021-06-28 05:31:00,30.5,97.7,38.5,93.2
2021-06-28 05:31:30,30.6,97.7,,
2021-06-28 05:32:00,30.6,97.7,38.6,93.2
2021-06-28 05:32:30,30.5,97.52,,
2021-06-28 05:33:00,30.7,97.52,38.7,93.2
2021-06-28 05:33:30,30.6,97.52,38.7,93.2
2021-06-28 05:34:00,30.6,97.7,38.2,93.02
2021-06-28 05:34:30,30.8,97.52,38.4,93.2
2021-06-28 05:35:00,30.8,97.52,38.5,93.02
2021-06-28 05:35:30,30.7,97.34,38.2,93.02
2021-06-28 05:36:00,30.8,97.34,37.1,93.02
2021-06-28 05:36:30,,97.34,37.9,93.02
2021-06-28 05:37:30,30.7,97.34,38.0,
2021-06-28 05:38:00,30.8,97.34,,93.02
2021-06-28 05:38:30,31.0,97.16,,
2021-06-28 05:39:00,31.1,97.16,38.5,92.84
2021-06-28 05:39:30,31.0,97.16,38.2,92.84
2021-06-28 05:40:00,30.9,97.16,,
2021-06-28 05:40:30,30.8,97.16,37.9,93.02
2021-06-28 05:41:00,30.8,97.16,37.8,93.02
2021-06-28 05:41:30,30.7,97.16,,
2021-06-28 05:42:00,30.8,97.16,37.8,93.02
2021-06-28 05:42:30,30.9,97.16,37.6,93.02
2021-06-28 05:43:00,30.8,96.98,37.7,93.02
2021-06-28 05:43:30,30.8,96.98,37.6,93.02
2021-06-28 05:44:30,30.9,96.98,,
2021-06-28 05:45:00,31.0,96.98,38.1,92.84
2021-06-28 05:45:30,31.0,96.98,37.8,92.84
2021-06-28 05:46:00,30.7,96.62,37.9,92.84
2021-06-28 05:46:30,30.7,96.62,38.2,92.66
2021-06-28 05:47:00,30.7,96.62,38.4,92.66
2021-06-28 05:47:30,30.8,96.62,38.6,92.48
2021-06-28 05:48:00,30.8,96.62,38.7,92.48
2021-06-28 05:48:30,30.8,96.62,38.8,92.3
2021-06-28 05:49:00,31.1,96.26,38.2,92.48
2021-06-28 05:49:30,31.1,96.26,38.6,92.48
